bookingStatus,status1Day,status2Days,status1Week,status1Month
36,3,9,14,21
0,0,0,0,0
0,0,0,0,0
49,0,16,20,34
121,0,0,0,0
1,0,0,0,1
8,0,2,2,3
23,1,18,19,19
13,0,0,0,0
17,0,0,0,0
5,0,0,0,0
38,0,3,5,8
149,0,0,0,31
67,0,7,9,33
54,17,21,25,38
36,0,0,0,0
112,0,11,20,59
36,7,14,18,21
73,0,0,0,0
3,0,0,0,0
40,0,14,17,26
0,0,0,0,0
18,0,0,0,0
33,0,10,12,21
57,0,0,0,0
0,0,0,0,0
112,0,0,0,0
156,0,0,62,105
55,0,0,0,0
40,0,0,0,0
19,0,3,9,9
27,3,5,11,13
0,0,0,0,0
20,4,4,4,8
107,0,0,0,14
123,7,32,33,67
98,0,0,0,11
20,14,14,15,18
112,0,0,0,40
37,0,0,0,0
64,0,31,38,38
0,0,0,0,0
80,0,0,0,0
88,0,0,0,0
15,0,6,8,8
5,0,2,2,2
0,0,0,0,0
212,0,0,0,10
91,0,0,0,0
0,0,0,0,0
104,0,2,11,51
11,0,3,7,7
0,0,0,0,0
48,0,25,29,31
56,18,18,23,25
116,6,13,21,31
3,0,0,0,0
164,6,37,75,123
169,12,57,66,103
68,4,20,24,47
54,0,0,19,24
98,0,0,0,54
85,0,0,0,50
50,0,0,0,6
44,13,14,15,30
83,9,60,71,78
57,16,26,32,35
16,0,0,0,5
172,38,75,83,125
43,0,0,0,0
51,8,24,24,32
98,20,54,58,71
30,0,19,21,29
40,0,0,0,4
22,6,7,9,15
0,0,0,0,0
39,0,0,0,2
56,0,16,20,26
28,0,0,0,0
56,7,18,22,45
10,4,4,7,8
14,4,7,7,9
44,0,0,2,4
25,0,0,0,0
103,3,20,39,49
9,5,6,6,9
50,0,0,0,0
0,0,0,0,0
0,0,0,0,0
35,0,4,8,14
21,8,15,15,15
173,4,30,36,61
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
26,1,13,14,21
40,5,18,19,37
1,1,1,1,1
204,0,17,22,88
169,0,35,56,102
192,75,64,82,101
41,0,0,0,0
52,0,0,0,10
40,7,11,11,11
6,0,4,4,4
60,13,27,32,32
20,0,0,0,9
0,0,0,0,0
66,0,0,0,0
17,0,7,10,12
30,9,10,10,11
22,0,5,6,12
33,0,0,1,13
0,0,0,0,0
56,0,0,0,0
32,0,18,20,20
7,6,6,6,7
21,0,0,0,0
173,0,32,35,59
0,0,0,0,0
136,0,19,25,55
0,0,0,0,0
54,0,0,0,0
16,2,2,5,9
0,0,0,0,0
58,0,0,1,21
13,0,6,7,7
8,0,0,0,4
74,0,0,0,0
0,0,0,0,0
4,4,4,4,4
73,0,5,14,43
0,0,0,0,0
24,3,8,8,8
18,0,0,0,5
26,0,2,8,9
196,49,56,87,128
103,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10,0,0,0,0
18,3,9,9,9
84,0,0,0,12
12,5,6,6,10
9,0,0,0,0
35,14,15,15,16
74,0,0,0,20
30,0,0,2,10
19,0,0,0,8
84,0,0,0,46
0,0,0,0,0
58,29,30,31,38
0,0,0,0,0
187,14,33,56,90
59,0,23,24,37
75,0,50,56,62
70,0,0,14,17
24,0,0,0,2
0,0,0,0,0
77,14,16,32,37
5,0,0,0,0
9,4,5,5,9
350,42,71,104,203
112,30,42,55,84
89,0,1,13,35
41,3,15,15,18
0,0,0,0,0
24,0,0,0,0
149,0,63,67,84
26,0,0,0,9
64,0,0,0,24
19,0,0,0,0
1,0,0,1,1
12,0,0,0,0
76,8,45,51,63
27,0,8,11,11
4,3,4,4,4
163,0,0,52,67
51,0,0,0,0
139,0,0,22,62
0,0,0,0,0
0,0,0,0,0
3,3,3,3,3
50,0,0,0,0
25,14,23,24,24
1,0,0,0,0
32,0,0,0,0
10,0,0,0,4
6,0,2,2,2
85,19,25,34,37
55,0,0,7,22
30,7,15,17,20
96,8,8,14,22
83,1,6,9,34
167,0,0,3,51
38,0,0,0,6
113,0,2,15,25
42,0,0,11,13
67,0,21,31,43
19,5,5,11,12
177,0,49,58,89
50,0,0,0,13
111,0,0,0,4
0,0,0,0,0
0,0,0,0,0
31,0,1,14,17
18,7,7,11,12
11,0,0,5,6
84,12,14,30,64
166,0,0,0,27
437,154,181,209,274
62,22,22,40,47
21,0,0,0,0
1,0,0,0,0
53,0,0,0,12
0,0,0,0,0
182,0,0,0,22
147,0,0,0,0
80,0,0,0,33
96,0,0,0,0
95,0,0,0,0
6,0,3,4,6
35,0,0,0,8
31,0,0,0,0
57,0,0,0,12
40,0,2,4,10
64,0,0,0,25
5,0,0,0,0
53,0,0,0,0
0,0,0,0,0
30,0,0,0,4
4,0,3,3,3
16,0,1,1,12
9,2,2,3,4
2,0,1,2,2
19,0,0,5,6
0,0,0,0,0
16,1,13,13,16
128,0,0,17,72
10,0,0,0,0
22,0,0,0,0
93,0,0,0,28
7,0,0,0,3
102,0,0,0,24
0,0,0,0,0
0,0,0,0,0
37,13,13,25,33
82,20,43,51,63
62,0,11,15,22
10,0,4,4,5
175,0,21,31,72
233,0,59,65,79
51,16,21,24,26
64,0,23,43,50
0,0,0,0,0
16,0,2,5,6
0,0,0,0,0
21,0,0,0,7
48,4,7,17,42
21,0,4,6,9
0,0,0,0,0
10,0,2,4,4
14,0,0,3,7
31,12,24,28,31
58,0,0,0,0
109,0,0,0,0
17,15,16,16,16
21,0,4,6,9
14,0,0,3,7
0,0,0,0,0
31,12,24,28,31
10,0,2,4,4
109,0,0,0,0
58,0,0,0,0
29,0,8,8,13
17,15,16,16,16
137,0,0,0,12
0,0,0,0,0
69,0,1,2,45
27,8,10,11,11
0,0,0,0,0
13,0,0,9,11
62,0,0,7,43
165,0,16,26,62
10,2,2,2,2
0,0,0,0,0
0,0,0,0,0
28,0,0,0,0
0,0,0,0,0
195,0,23,35,97
111,0,8,10,26
49,4,4,17,32
137,0,5,25,38
0,0,0,0,0
3,0,3,3,3
3,0,0,0,0
62,5,34,34,46
30,17,17,22,22
0,0,0,0,0
213,0,29,52,77
120,59,69,77,83
1,1,1,1,1
62,0,0,0,2
22,1,9,12,13
67,0,0,25,27
47,0,7,12,26
145,0,7,33,113
88,44,51,69,80
0,0,0,0,0
131,0,0,1,62
59,0,0,0,5
34,0,0,0,0
332,97,150,215,275
23,9,19,19,19
110,0,66,85,86
41,7,13,15,21
75,41,55,65,72
11,0,0,0,0
8,5,5,7,7
32,0,0,9,23
63,0,0,0,17
27,0,1,3,5
70,0,39,45,51
28,0,8,10,15
0,0,0,0,0
183,55,55,76,109
3,0,0,0,0
4,0,0,0,1
18,0,0,0,5
2,0,0,0,0
175,51,51,70,108
30,0,10,21,26
44,0,0,0,1
0,0,0,0,0
43,0,0,0,0
58,0,19,23,27
75,37,56,58,66
96,0,5,22,36
6,0,0,0,2
50,0,12,16,20
31,13,19,25,29
102,31,42,46,56
0,0,0,0,0
24,0,0,0,6
52,16,21,32,40
56,0,28,29,38
49,0,0,0,8
94,0,0,54,69
41,0,0,0,6
67,0,0,0,2
159,32,39,65,73
227,0,0,122,157
76,1,1,11,16
57,0,0,0,16
9,2,4,6,7
39,8,9,10,17
37,17,19,21,23
145,0,19,33,73
145,0,0,7,52
2,0,0,0,0
27,9,14,14,21
9,0,1,2,3
10,3,3,4,10
76,0,0,0,0
50,0,12,16,19
12,8,9,9,10
207,14,20,50,78
116,6,17,24,30
88,0,7,26,40
0,0,0,0,0
0,0,0,0,0
62,0,11,14,35
134,0,0,0,78
86,0,51,55,65
49,0,7,14,18
5,0,0,0,0
28,0,5,13,15
10,1,2,3,3
0,0,0,0,0
12,3,5,7,8
27,0,0,7,9
26,0,0,0,3
113,0,7,21,61
61,16,24,28,38
60,8,9,26,35
33,0,0,0,5
123,49,50,57,84
106,0,0,8,32
450,58,89,110,246
451,59,90,111,247
94,0,0,0,26
108,0,10,32,43
24,0,0,0,4
16,6,8,11,12
12,0,0,8,8
35,0,15,15,23
122,0,0,0,33
10,3,3,5,7
0,0,0,0,0
98,51,59,60,75
32,9,9,12,12
133,0,4,7,21
117,0,0,4,39
341,0,22,52,101
0,0,0,0,0
22,0,0,0,0
32,0,0,0,0
188,0,0,2,46
4,0,0,0,0
143,0,77,87,100
3,0,2,2,2
59,0,0,0,0
47,0,0,0,18
45,0,0,0,20
4,0,4,4,4
13,5,5,5,9
0,0,0,0,0
43,0,0,2,7
0,0,0,0,0
101,0,0,0,11
141,0,24,34,88
59,0,33,37,41
13,5,6,8,10
41,0,1,3,14
17,13,13,13,16
14,0,3,4,12
82,0,0,0,26
119,12,31,36,51
48,14,14,21,25
11,0,0,0,8
83,13,26,41,54
48,0,0,0,0
58,0,0,0,0
24,0,16,16,17
17,0,0,0,0
33,0,5,12,21
27,0,0,0,4
70,0,0,0,2
237,0,7,23,74
9,0,1,1,4
8,0,0,0,0
38,0,19,22,31
102,0,0,9,31
16,0,6,7,7
76,0,0,0,13
160,3,51,55,66
64,0,0,0,18
141,0,0,13,58
88,16,35,50,61
88,0,0,0,19
6,0,0,0,0
0,0,0,0,0
50,8,18,31,40
110,0,11,19,38
55,0,8,11,26
20,3,8,11,17
27,0,0,0,0
49,0,3,3,25
24,0,3,6,11
49,0,7,7,17
35,5,5,11,13
64,17,18,22,30
50,0,0,0,0
2,0,0,0,0
164,0,0,0,19
42,0,0,0,0
31,0,7,13,30
155,0,0,3,28
45,16,32,34,37
36,0,4,10,23
34,0,2,4,11
0,0,0,0,0
33,0,0,0,0
6,2,2,2,2
6,0,0,0,0
0,0,0,0,0
36,23,23,23,28
0,0,0,0,0
26,4,4,8,8
125,0,4,10,68
22,3,3,3,10
177,0,26,40,97
377,59,115,149,149
43,0,0,0,21
44,3,3,16,26
63,21,38,40,53
11,1,5,6,9
94,0,0,0,4
33,0,11,11,23
126,0,5,60,101
151,0,0,0,0
39,0,0,0,8
5,0,0,3,3
29,0,0,0,6
0,0,0,0,0
237,30,58,95,175
76,25,41,43,57
100,0,0,9,26
136,0,18,40,87
124,0,0,0,7
38,0,1,5,11
59,0,15,18,31
44,9,9,14,19
0,0,0,0,0
11,0,0,0,0
135,0,13,18,88
113,0,0,0,52
109,0,0,0,23
58,0,0,0,29
2,0,1,1,1
88,0,0,0,5
17,0,12,12,13
0,0,0,0,0
0,0,0,0,0
38,0,0,0,7
25,0,0,0,0
0,0,0,0,0
59,37,37,43,48
0,0,0,0,0
13,0,0,0,10
76,0,0,2,31
0,0,0,0,0
51,0,2,8,24
0,0,0,0,0
8,0,0,0,2
58,0,32,33,37
23,0,12,18,18
113,0,36,43,50
65,0,0,0,9
8,0,0,0,0
42,0,22,30,32
148,0,0,32,40
45,14,20,21,25
0,0,0,0,0
44,0,25,26,31
0,0,0,0,0
35,0,9,12,16
25,0,0,0,14
63,0,20,26,38
0,0,0,0,0
8,0,0,0,0
59,4,4,9,50
12,0,3,3,12
53,0,0,0,0
79,0,0,0,13
38,3,24,25,30
59,0,26,29,30
0,0,0,0,0
44,2,19,26,33
16,0,0,0,0
67,0,0,0,0
13,5,7,8,8
49,0,0,9,15
46,16,16,23,31
153,19,29,48,59
104,33,54,69,70
88,57,60,60,64
80,0,0,0,25
0,0,0,0,0
68,0,2,14,24
112,28,34,66,74
9,6,8,8,8
122,0,0,2,23
0,0,0,0,0
2,0,0,0,0
104,5,33,42,77
4,4,0,4,4
8,3,3,3,3
180,0,11,38,61
24,0,0,0,10
270,0,0,8,105
158,0,0,5,29
51,25,27,30,37
0,0,0,0,0
30,0,0,0,12
114,10,13,18,33
22,9,9,13,19
20,0,13,13,15
11,1,2,5,7
44,21,21,31,36
128,0,34,44,73
34,13,20,21,28
0,0,0,0,0
0,0,0,0,0
57,0,14,22,28
15,4,10,10,13
83,0,0,0,30
0,0,0,0,0
0,0,0,0,0
26,0,14,15,22
8,0,4,7,7
63,0,0,0,0
149,15,15,23,67
0,0,0,0,0
103,56,74,74,76
0,0,0,0,0
3,0,0,2,2
52,0,5,7,21
77,0,0,0,26
26,0,0,0,0
212,0,0,0,23
76,0,0,0,0
4,3,3,3,3
33,5,6,7,14
6,0,0,0,0
59,14,25,25,42
53,0,0,0,10
0,0,0,0,0
0,0,0,0,0
11,0,4,8,11
8,0,0,0,0
38,0,0,0,32
5,0,1,2,2
15,0,0,0,0
48,0,0,16,21
76,0,1,10,29
47,0,23,26,31
44,0,0,0,0
21,0,0,0,5
29,5,12,12,12
234,0,22,77,141
81,0,9,12,29
53,24,29,35,36
88,0,23,32,46
19,8,12,14,14
2,1,2,2,2
20,0,0,0,0
0,0,0,0,0
2,2,2,2,2
112,18,23,32,37
35,0,0,0,0
28,0,0,0,12
182,0,7,24,83
49,0,5,7,36
47,17,33,34,41
0,0,0,0,0
61,0,0,31,37
8,2,2,2,7
17,3,4,4,4
386,0,0,88,126
13,7,7,7,7
2,2,2,2,2
37,0,13,17,18
274,0,135,153,174
93,14,34,39,54
157,61,92,95,118
83,18,34,39,53
72,0,0,4,31
158,37,67,70,111
87,13,15,29,47
44,0,0,0,0
58,17,29,30,44
9,0,7,8,8
171,37,37,80,103
44,5,13,19,33
99,0,0,14,42
82,0,5,26,34
103,0,0,1,24
31,7,24,24,28
24,9,9,14,20
134,0,0,0,30
137,1,1,63,97
164,0,20,44,70
3,0,0,0,3
62,0,0,0,25
28,0,0,0,0
105,0,0,0,31
85,0,0,0,0
75,0,2,2,9
169,31,47,96,106
44,0,0,0,8
64,14,17,22,43
18,0,0,0,0
58,8,11,16,35
201,20,27,36,81
86,0,37,41,62
30,0,0,0,0
73,0,0,0,11
66,0,0,0,0
3,2,2,3,3
59,0,0,0,0
14,0,0,0,4
157,0,0,0,0
36,18,20,20,22
45,1,5,8,19
62,25,29,36,43
27,0,8,10,11
78,11,19,29,58
11,0,0,0,6
258,59,65,70,102
184,0,17,47,113
30,3,11,16,22
34,0,0,0,24
154,0,21,28,53
102,32,61,72,75
61,0,21,26,49
4,0,1,1,2
66,0,27,39,54
267,12,20,28,124
22,0,13,17,17
146,0,0,0,45
12,0,3,5,6
0,0,0,0,0
72,0,0,0,13
98,0,11,16,53
25,0,5,5,14
3,3,3,3,3
54,0,0,0,10
119,0,0,0,13
114,0,29,29,52
0,0,0,0,0
46,0,8,19,27
7,2,2,2,2
0,0,0,0,0
36,0,0,0,0
124,0,0,0,0
86,0,0,14,22
116,0,0,0,52
11,1,1,1,3
5,0,0,0,0
62,0,0,0,6
18,0,7,7,9
2,1,1,1,2
2,0,2,2,2
6,1,1,1,1
0,0,0,0,0
33,9,26,27,31
18,0,0,0,0
130,0,0,31,47
42,0,0,0,2
64,13,27,32,36
0,0,0,0,0
11,3,3,4,5
168,0,43,53,79
78,0,16,20,35
12,0,6,8,8
48,7,23,28,36
33,0,12,15,17
7,2,2,4,5
25,0,13,14,17
40,0,2,3,4
0,0,0,0,0
3,0,0,0,0
0,0,0,0,0
89,0,0,0,0
21,2,2,2,14
27,3,6,6,9
6,0,0,0,0
4,0,0,0,0
42,16,20,24,28
72,3,10,25,29
9,5,5,9,9
33,0,21,26,30
42,0,0,7,24
22,5,7,7,7
0,0,0,0,0
57,0,0,0,22
107,4,17,21,33
23,0,8,11,16
157,0,0,0,65
9,3,3,5,9
0,0,0,0,0
164,9,24,43,77
93,0,0,0,23
75,0,0,0,9
54,16,20,28,38
44,0,0,0,0
53,0,14,17,24
43,0,0,0,0
75,21,22,26,37
71,0,0,0,0
34,4,17,24,24
123,0,10,10,49
10,0,0,0,3
231,0,48,73,136
14,0,7,8,11
27,0,0,13,19
23,0,3,8,12
74,29,30,31,42
255,103,137,172,183
67,0,0,0,11
17,0,0,0,0
26,0,0,0,0
8,0,2,4,4
0,0,0,0,0
71,0,0,0,11
80,0,0,0,4
145,34,46,56,64
109,0,0,0,11
137,0,0,0,56
5,0,0,0,0
13,2,3,3,3
138,0,13,15,35
7,0,0,0,0
74,0,0,0,39
19,0,0,0,1
52,0,9,10,11
145,0,0,0,13
99,0,0,0,34
15,0,0,0,0
67,0,0,0,0
158,0,0,51,67
353,70,105,131,209
45,0,0,0,0
2,0,0,2,2
80,0,0,0,13
126,0,0,31,62
10,0,1,1,2
21,0,0,0,3
0,0,0,0,0
107,0,0,0,30
73,0,0,0,3
16,0,0,0,3
30,0,0,0,0
0,0,0,0,0
191,59,61,86,97
40,0,0,0,11
0,0,0,0,0
0,0,0,0,0
28,0,0,0,0
10,0,0,0,0
89,30,36,41,50
51,0,24,28,35
0,0,0,0,0
53,6,10,13,21
130,0,6,13,36
28,28,28,28,28
92,0,7,13,18
14,0,4,6,6
0,0,0,0,0
24,3,14,16,19
49,0,30,30,32
42,0,0,0,0
44,9,11,12,16
67,0,0,0,0
58,8,9,9,20
56,0,0,9,12
33,0,0,0,0
34,0,0,1,9
129,0,6,21,24
0,0,0,0,0
0,0,0,0,0
63,0,10,34,48
29,0,0,0,13
89,0,11,20,60
6,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7,4,4,4,4
189,0,0,34,48
19,0,8,8,11
49,0,0,0,15
62,9,17,18,31
0,0,0,0,0
193,23,24,59,96
22,0,0,0,0
19,0,11,12,14
66,0,0,0,0
110,0,0,0,10
50,0,1,5,21
13,5,5,5,12
114,1,4,24,26
4,2,2,2,2
28,0,0,0,0
97,0,0,0,2
0,0,0,0,0
107,39,44,54,67
48,0,22,33,35
0,0,0,0,0
76,8,26,29,52
20,3,6,7,10
0,0,0,0,0
169,0,0,0,39
145,51,51,62,83
29,17,17,18,24
70,0,24,25,26
0,0,0,0,0
3,0,0,1,2
47,4,11,22,23
32,0,0,1,3
28,0,0,0,13
82,0,16,39,53
215,23,57,67,113
132,0,0,0,0
185,20,49,58,82
134,9,29,60,70
65,28,32,35,40
0,0,0,0,0
38,0,0,0,0
0,0,0,0,0
0,0,0,0,0
17,1,13,13,14
3,0,0,0,0
119,5,7,12,35
71,0,23,31,34
57,1,1,6,23
61,0,18,24,30
0,0,0,0,0
28,0,0,0,3
21,6,6,6,6
11,6,6,9,9
109,41,57,68,76
124,0,32,54,86
15,3,4,8,14
43,0,0,0,17
4,0,2,4,4
14,0,6,6,9
41,0,0,0,13
72,0,0,0,0
0,0,0,0,0
42,0,0,0,9
107,35,39,43,61
155,0,1,1,24
200,0,0,0,97
80,0,0,0,5
16,5,8,10,11
98,0,0,20,35
8,2,6,8,8
113,0,0,12,26
93,0,0,0,37
41,0,0,0,6
54,15,19,19,31
31,0,0,1,8
26,0,3,3,3
5,0,0,0,0
95,0,0,0,23
32,0,9,9,9
139,102,104,114,121
14,0,0,0,3
49,0,15,23,31
5,0,4,4,4
178,0,0,0,46
108,0,3,11,40
54,25,39,41,47
37,0,0,0,5
0,0,0,0,0
85,0,0,0,17
0,0,0,0,0
6,0,0,5,6
22,7,10,14,16
0,0,0,0,0
121,0,0,0,0
58,0,0,9,34
0,0,0,0,0
13,0,8,11,12
55,0,0,0,0
6,1,1,1,2
35,0,8,9,13
17,3,4,4,5
12,1,2,2,4
86,0,12,16,37
0,0,0,0,0
23,0,2,2,6
26,0,0,0,20
26,4,4,4,21
179,5,21,49,77
0,0,0,0,0
32,2,2,17,28
28,0,12,20,23
18,3,13,13,13
43,0,11,16,18
29,0,0,0,0
74,0,6,16,35
29,0,0,0,0
270,28,38,49,110
114,16,17,30,41
21,0,0,0,15
0,0,0,0,0
41,13,15,15,17
86,40,40,52,63
42,0,3,19,32
25,0,3,12,20
19,5,8,8,12
20,0,1,1,8
158,0,0,35,58
37,0,3,6,12
19,0,0,7,14
30,10,20,24,26
0,0,0,0,0
64,0,21,25,38
4,0,0,4,4
16,0,0,0,0
0,0,0,0,0
50,0,0,0,19
7,3,4,6,6
55,0,20,26,28
117,25,28,29,48
6,0,6,6,6
71,0,0,0,38
157,13,40,53,90
0,0,0,0,0
55,0,0,0,6
8,2,7,7,8
0,0,0,0,0
93,0,5,5,36
13,0,0,1,1
62,0,0,0,0
11,0,2,2,2
59,0,0,0,18
12,0,6,7,8
0,0,0,0,0
127,34,47,53,73
29,0,0,0,0
30,0,0,0,0
77,15,38,42,49
65,0,30,36,40
50,5,5,33,38
21,0,0,0,0
82,7,7,11,31
17,0,0,0,0
0,0,0,0,0
0,0,0,0,0
17,0,0,1,3
21,0,0,0,0
221,6,30,47,74
14,0,0,1,8
0,0,0,0,0
17,0,0,0,8
37,15,26,27,28
121,4,9,16,62
28,0,0,0,0
0,0,0,0,0
0,0,0,0,0
39,3,14,14,15
21,11,11,11,11
5,1,1,3,3
8,0,0,0,0
0,0,0,0,0
45,0,0,0,6
104,0,36,50,66
0,0,0,0,0
99,0,6,31,41
77,0,13,19,41
0,0,0,0,0
2,0,0,2,2
0,0,0,0,0
89,35,42,48,57
83,29,37,40,47
83,0,1,5,18
14,3,10,11,13
96,0,0,0,20
91,32,34,41,56
0,0,0,0,0
88,15,46,47,55
68,0,7,11,13
124,0,0,0,25
146,62,67,70,83
80,2,18,37,49
23,0,0,0,0
7,0,2,2,2
38,12,16,20,25
64,12,12,21,29
12,0,0,0,0
12,6,10,10,12
21,0,0,0,0
35,0,0,1,13
23,10,14,14,19
46,25,26,32,32
219,60,75,97,127
22,0,14,14,17
55,0,16,17,28
13,0,0,0,4
58,0,5,25,43
107,51,65,67,68
33,0,10,16,23
213,28,48,52,70
10,0,0,6,7
56,13,13,15,25
135,16,22,40,63
13,8,8,12,12
0,0,0,0,0
317,77,77,96,124
31,0,3,5,17
22,0,0,0,0
28,10,10,11,23
4,0,2,2,2
9,0,0,0,2
38,0,0,0,19
19,0,0,0,0
18,8,10,10,12
221,3,35,50,56
147,52,68,81,81
0,0,0,0,0
17,2,9,10,10
70,11,41,48,54
132,0,15,31,78
108,24,49,50,66
25,0,3,11,21
86,38,57,62,70
92,0,0,4,37
45,0,17,19,35
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
26,0,0,0,0
2,0,1,1,1
0,0,0,0,0
0,0,0,0,0
241,152,168,168,178
7,0,0,0,0
5,4,4,5,5
81,18,34,40,40
1,0,0,0,0
7,3,3,7,7
92,7,20,29,61
42,0,0,0,0
53,6,5,30,34
15,0,0,4,10
6,0,0,0,0
22,17,20,20,22
0,0,0,0,0
54,34,42,42,42
87,0,14,22,32
40,9,17,24,24
15,0,0,0,1
121,0,0,0,26
17,0,4,4,5
4,0,0,0,0
0,0,0,0,0
105,10,38,41,59
121,0,0,0,37
0,0,0,0,0
177,0,13,22,67
34,0,0,0,0
6,0,0,2,2
14,8,8,12,12
124,0,84,84,91
129,0,87,87,96
110,0,0,0,21
295,0,0,0,78
0,0,0,0,0
67,0,0,0,0
48,19,19,21,32
50,0,11,14,23
58,0,12,34,37
9,0,0,0,0
27,9,18,21,22
3,0,0,0,0
130,0,0,0,14
8,0,0,0,0
13,0,1,5,8
134,0,0,30,55
8,2,2,2,5
7,0,0,2,2
16,2,2,2,10
11,0,0,0,0
30,0,0,0,0
0,0,0,0,0
30,22,22,23,25
0,0,0,0,0
41,0,0,11,21
35,0,0,0,8
16,0,0,0,0
26,0,9,17,21
46,0,0,0,16
94,0,21,26,34
27,2,2,8,11
67,0,10,13,47
15,0,0,0,0
73,0,11,15,21
118,0,27,39,77
80,0,0,0,20
8,0,0,0,0
0,0,0,0,0
73,0,0,2,26
213,0,32,36,146
38,11,20,27,29
0,0,0,0,0
0,0,0,0,0
14,0,0,0,0
0,0,0,0,0
30,11,15,22,24
0,0,0,0,0
4,0,0,1,1
96,20,20,24,30
50,0,5,11,25
81,0,0,0,22
46,0,27,29,36
24,0,5,9,9
27,0,0,0,1
226,0,83,102,118
192,1,14,23,79
155,0,3,19,30
28,0,11,11,16
64,0,6,13,26
55,0,0,0,5
120,25,25,32,55
19,1,1,8,8
123,44,73,76,92
46,0,0,0,0
47,0,0,0,0
10,0,5,5,10
77,1,1,41,42
90,34,42,44,54
44,0,0,0,12
268,5,12,26,63
176,16,16,23,62
67,0,0,0,11
35,0,0,0,0
5,2,2,2,2
8,0,2,5,8
15,0,0,0,0
17,3,3,9,15
52,0,0,0,37
42,0,27,32,36
127,23,26,27,46
5,0,0,0,0
91,13,13,16,42
59,3,26,27,29
51,5,7,10,14
24,0,0,1,4
0,0,0,0,0
28,0,0,0,15
51,0,17,23,39
9,0,0,0,0
15,0,0,0,9
40,0,0,0,0
151,0,18,25,58
14,0,0,0,0
21,0,8,10,15
0,0,0,0,0
0,0,0,0,0
11,0,5,8,8
38,14,14,25,28
56,0,14,33,36
19,0,1,2,7
4,0,0,0,0
0,0,0,0,0
35,0,6,6,23
45,2,26,26,31
58,0,9,12,43
146,0,0,8,53
0,0,0,0,0
39,0,3,3,9
98,0,3,17,28
0,0,0,0,0
98,0,3,3,36
15,0,0,0,2
78,0,0,0,0
24,0,0,0,7
12,0,0,0,4
67,0,8,12,22
111,0,22,31,42
55,7,7,7,27
41,0,0,0,0
20,0,2,2,5
0,0,0,0,0
4,3,3,3,3
7,4,4,4,7
58,0,33,36,38
6,0,0,0,0
0,0,0,0,0
37,0,0,0,0
53,25,26,37,40
23,0,0,0,0
15,0,0,0,0
55,0,0,0,22
18,0,10,10,10
25,0,7,9,18
0,0,0,0,0
7,0,0,0,0
78,0,7,12,23
1,0,0,0,0
0,0,0,0,0
112,0,17,23,64
13,0,0,0,0
0,0,0,0,0
49,0,0,0,12
13,0,12,12,12
109,0,23,36,51
34,0,0,0,4
20,0,6,10,17
0,0,0,0,0
10,0,1,1,4
44,0,7,21,35
41,0,0,9,24
0,0,0,0,0
207,0,113,134,154
7,2,2,4,5
0,0,0,0,0
41,0,0,0,6
70,0,0,8,30
102,0,0,0,17
75,33,55,56,56
22,10,10,18,18
24,0,3,4,9
17,4,4,4,8
1,0,0,0,1
79,0,0,1,9
5,4,4,4,4
99,0,0,1,32
17,10,12,13,16
0,0,0,0,0
120,0,0,0,18
1,1,1,1,1
0,0,0,0,0
0,0,0,0,0
53,0,0,0,0
55,0,0,0,9
16,1,1,1,5
32,0,0,0,10
0,0,0,0,0
48,12,21,28,35
0,0,0,0,0
167,0,0,75,89
25,0,7,11,11
0,0,0,0,0
126,0,9,11,30
104,0,0,0,43
125,0,0,59,78
18,0,0,0,8
10,7,9,9,9
36,0,24,24,25
23,0,17,18,21
72,0,0,0,32
38,0,0,0,0
58,0,0,0,20
147,2,0,7,42
0,0,0,0,0
39,0,0,0,4
15,0,1,1,6
53,0,0,4,23
24,2,2,2,15
117,0,0,3,25
0,0,0,0,0
47,3,9,12,23
151,66,86,97,102
93,0,0,0,31
1,0,1,1,1
45,0,5,7,8
61,22,22,22,26
59,30,41,41,46
6,2,2,2,2
6,0,3,3,3
26,4,25,25,25
0,0,0,0,0
13,0,0,5,7
89,0,36,40,64
31,0,10,11,22
10,2,2,6,8
245,21,125,149,175
32,5,8,8,14
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
56,0,0,0,0
19,7,14,15,15
5,0,3,3,5
0,0,0,0,0
62,0,0,0,0
14,7,7,7,9
14,0,0,8,10
47,1,19,23,26
0,0,0,0,0
11,0,5,7,9
48,0,0,0,3
42,24,24,28,30
92,0,0,43,79
33,15,22,23,27
0,0,0,0,0
35,0,12,20,22
57,3,35,38,40
18,0,0,0,0
43,0,7,10,20
78,0,0,0,0
25,0,3,8,10
0,0,0,0,0
64,0,0,0,2
33,0,0,0,10
23,0,0,6,10
28,8,20,21,22
85,0,55,61,62
11,0,0,0,0
17,0,5,7,8
0,0,0,0,0
3,0,0,0,0
9,0,0,0,0
25,0,0,7,11
9,2,2,2,2
19,0,1,1,3
16,0,7,7,16
39,0,5,5,13
29,13,13,13,16
28,0,0,0,6
124,0,0,80,83
57,0,0,0,0
22,0,13,13,19
35,0,26,26,26
0,0,0,0,0
7,0,0,0,3
29,0,0,0,0
31,12,20,23,26
25,0,4,4,6
84,0,0,17,24
22,11,11,13,16
